INDEX,BORO_NM,RPT_DT,CMPLNT_FR_TM,Latitude,Longitude
3216578,BROOKLYN,07/17/2009,23,40.645168882,-73.94847875399999
3216976,MANHATTAN,07/17/2009,15,40.844254485,-73.933715676
3217385,BROOKLYN,07/17/2009,4,40.635979667,-74.007272281
3218718,MANHATTAN,07/16/2009,11,40.799099733,-73.93134793899999
3218922,BROOKLYN,07/16/2009,4,40.678944136999995,-73.90961259999999
3219026,MANHATTAN,07/16/2009,1,40.813045365,-73.946260732
3219800,BROOKLYN,07/15/2009,19,40.593350072,-73.955367251
3221264,BROOKLYN,07/14/2009,22,40.643549291,-73.954594977
3224344,QUEENS,07/12/2009,22,40.761086107,-73.908992157
3224432,QUEENS,07/12/2009,19,40.679847912,-73.80264371199999
3224537,BRONX,07/12/2009,17,40.870080052,-73.845478187
3224881,BROOKLYN,07/12/2009,4,40.625694792,-73.93775491699999
3224918,BROOKLYN,07/12/2009,3,40.694219964,-73.982118597
3225018,BROOKLYN,07/12/2009,1,40.650242086999995,-73.913330927
3225912,BROOKLYN,07/11/2009,12,40.661671176999995,-73.893495579
3226030,MANHATTAN,07/11/2009,8,40.707878545,-74.013278367
3227097,BROOKLYN,07/10/2009,16,40.704028873,-73.93930478
3227525,MANHATTAN,07/10/2009,5,40.818063875,-73.95541525899999
3230624,BROOKLYN,07/08/2009,6,40.6354382,-73.908183502
3232880,BROOKLYN,07/06/2009,23,40.679670066,-73.936136211
3232972,BROOKLYN,07/06/2009,20,40.640219492,-74.029742435
3233471,QUEENS,07/06/2009,8,40.721016367,-73.74144149
3233604,BRONX,07/06/2009,1,40.90031533,-73.841251587
3234333,BRONX,07/05/2009,22,40.824032509,-73.904024668
3235662,BROOKLYN,07/04/2009,22,40.677907526999995,-73.910785714
3236213,BROOKLYN,07/04/2009,5,40.667533426999995,-73.86424849
3236512,BROOKLYN,07/04/2009,0,40.659621538,-73.95868209300001
3237835,BROOKLYN,07/03/2009,0,40.637016165,-73.914944256
3238288,MANHATTAN,06/15/2009,9,40.73902192,-73.977671648
3239119,STATEN ISLAND,07/02/2009,4,40.56405077,-74.187270651
3241654,QUEENS,06/30/2009,18,40.672063955,-73.767511243
3241665,BRONX,06/30/2009,18,40.879246034,-73.846556204
3242268,QUEENS,06/30/2009,2,40.701016289,-73.786110081
3242998,BRONX,06/29/2009,21,40.880695713,-73.85764031
3244927,QUEENS,06/28/2009,10,40.735380595,-73.812791973
3245213,BROOKLYN,06/28/2009,2,40.706939546,-73.947359786
3245334,BROOKLYN,06/28/2009,0,40.675658557,-73.949958542
3245757,QUEENS,06/27/2009,22,40.707943311,-73.78568749
3246689,BRONX,06/27/2009,0,40.809673472,-73.920192789
3247111,BRONX,06/26/2009,22,40.836301061,-73.88840962100001
3251707,MANHATTAN,06/23/2009,22,40.824810945,-73.93868515300001
3254074,QUEENS,06/22/2009,8,40.694712544,-73.800421583
3256813,MANHATTAN,06/20/2009,4,40.810917631,-73.945041437
3256981,BRONX,06/20/2009,1,40.831786127,-73.93052283600001
3257611,BRONX,06/19/2009,20,40.831982040999996,-73.923490551
3260456,QUEENS,06/17/2009,20,40.699041754,-73.843454712
3261224,BROOKLYN,06/17/2009,4,40.646778871,-73.952052258
3262095,BROOKLYN,06/16/2009,19,40.685771803,-73.941495625
3264968,BROOKLYN,06/14/2009,23,40.677966381,-73.95533586100001
3265045,MANHATTAN,06/14/2009,20,40.814194711999995,-73.950862309
3265048,BROOKLYN,06/14/2009,20,40.666386429,-73.899277098
3265094,QUEENS,06/14/2009,19,40.693197261,-73.848964117
3265280,BROOKLYN,06/14/2009,16,40.663385225999995,-73.946770582
3266223,BROOKLYN,06/13/2009,22,40.617350955999996,-74.00334048399999
3267037,MANHATTAN,06/13/2009,2,40.834146518000004,-73.940205155
3267661,BRONX,06/12/2009,21,40.871183346,-73.891102661
3268068,BROOKLYN,06/12/2009,14,40.671168243000004,-73.909688025
3269099,BROOKLYN,06/11/2009,23,40.698054484000004,-73.914841143
3272973,MANHATTAN,06/09/2009,5,40.757317199,-73.98788056
3273917,BRONX,06/08/2009,17,40.885244054,-73.860201906
3273953,MANHATTAN,06/08/2009,16,40.864615311,-73.921569394
3274038,BRONX,06/08/2009,14,40.820230136999996,-73.906223225
3274528,BRONX,06/08/2009,0,40.850367293000005,-73.917255894
3276513,BROOKLYN,06/06/2009,20,40.651414613,-73.917754906
3276818,QUEENS,06/06/2009,14,40.762070386,-73.817799585
3276838,MANHATTAN,06/06/2009,13,40.777336359,-73.980680909
3276863,QUEENS,06/06/2009,13,40.705376561,-73.817294503
3278132,BRONX,06/05/2009,12,40.823544207,-73.894876875
3280249,BRONX,06/04/2009,14,40.821833944,-73.900729117
3281874,QUEENS,06/02/2009,21,40.656260923000005,-73.738776745
3284402,BROOKLYN,05/31/2009,4,40.631349536,-73.92069065
3284851,BROOKLYN,05/31/2009,21,40.658719276,-73.907935205
3286049,BROOKLYN,05/30/2009,22,40.680837673,-73.912703482
3289125,BRONX,05/28/2009,18,40.86588055,-73.837407405
3289390,BROOKLYN,05/28/2009,14,40.614134082,-73.943777125
3292749,QUEENS,05/26/2009,1,40.695090115,-73.850268877
3294715,BRONX,05/24/2009,22,40.839802528,-73.866961678
3299523,MANHATTAN,05/21/2009,9,40.80177933,-73.962881265
3299591,BRONX,05/21/2009,0,40.861204861,-73.859265489
3299739,BRONX,05/21/2009,0,40.861204861,-73.859265489
3301380,MANHATTAN,05/20/2009,0,40.823557086,-73.939589595
3304120,QUEENS,05/18/2009,8,40.687085525,-73.839473177
3304161,BROOKLYN,05/18/2009,7,40.669132419,-73.86555017
3304923,BROOKLYN,05/17/2009,22,40.605221191,-73.988596019
3304997,BROOKLYN,05/17/2009,20,40.701305384,-73.91633369899999
3305423,BROOKLYN,05/17/2009,7,40.649393273,-73.963214697
3306518,BROOKLYN,05/16/2009,13,40.655956862,-73.917241131
3306530,QUEENS,05/16/2009,13,40.692854100000005,-73.803477885
3309052,BRONX,05/14/2009,21,40.823876276,-73.891862968
3309910,BROOKLYN,05/14/2009,0,40.586771839,-73.951209656
3312890,BRONX,05/12/2009,12,40.809665753000004,-73.913303958
3314203,BROOKLYN,05/11/2009,15,40.636152697,-74.005294252
3315907,BROOKLYN,05/10/2009,4,40.643411401,-73.90107023600001
3316049,BRONX,05/10/2009,1,40.851970629,-73.910476348
3316684,BRONX,05/09/2009,18,40.834816619,-73.907532531
3316944,QUEENS,05/09/2009,14,40.603274006999996,-73.753104533
3318632,QUEENS,05/08/2009,10,40.666238725,-73.763087025
3318945,BRONX,05/08/2009,0,40.847995629,-73.906184083
3322311,BROOKLYN,04/13/2009,5,40.57904623,-73.961043087
3325872,MANHATTAN,05/03/2009,5,40.818504014,-73.93950386
3326080,BROOKLYN,05/03/2009,1,40.683516555,-73.884630663
3326108,BRONX,05/03/2009,0,40.813148563,-73.924675453
3326579,BROOKLYN,05/02/2009,21,40.711143518,-73.93468127
3327951,STATEN ISLAND,05/01/2009,22,40.641977141,-74.087187306
3328839,QUEENS,05/01/2009,1,40.588978897,-73.81426812699999
3331939,MANHATTAN,04/29/2009,3,40.808021077,-73.949125735
3332644,QUEENS,04/29/2009,7,40.684286567,-73.78301604100001
3332803,QUEENS,04/28/2009,19,40.703977794000004,-73.780225299
3334246,BROOKLYN,04/27/2009,21,40.686940961,-73.931351632
3334274,BRONX,04/27/2009,20,40.808898024,-73.91436699
3334334,STATEN ISLAND,04/27/2009,19,40.625320901,-74.080846905
3334864,QUEENS,04/27/2009,8,40.742621789,-73.92355707899999
3335672,BROOKLYN,04/26/2009,21,40.577674095999996,-73.98605562899999
3336227,BRONX,04/26/2009,4,40.894881677,-73.85656099
3336339,BROOKLYN,04/26/2009,2,40.678069114,-73.906873781
3336420,BRONX,04/26/2009,1,40.829350458,-73.920320955
3336453,MANHATTAN,04/26/2009,1,40.80642137,-73.950196175
3337736,BROOKLYN,04/25/2009,1,40.68354911,-73.988492488
3338158,BROOKLYN,04/24/2009,23,40.683155801,-73.878152122
3339907,QUEENS,04/23/2009,19,40.58766357,-73.810559779
3340053,BROOKLYN,04/23/2009,17,40.605056683,-73.990583978
3340054,BROOKLYN,04/23/2009,17,40.605056683,-73.990583978
3342869,BROOKLYN,04/21/2009,21,40.687237073,-73.922214321
3343656,BRONX,04/21/2009,5,40.873244591,-73.841359607
3344320,BROOKLYN,04/20/2009,22,40.636884954,-73.95461032
3344381,QUEENS,04/20/2009,20,40.757605454,-73.87626168199999
3345642,MANHATTAN,04/19/2009,18,40.824040004000004,-73.944759612
3346637,BROOKLYN,04/18/2009,23,40.576400606,-73.986894644
3347340,BROOKLYN,04/18/2009,5,40.664515169,-73.906589923
3347419,BRONX,04/18/2009,3,40.817108446999995,-73.90507152800001
3348421,BRONX,04/17/2009,15,40.831621468,-73.870190518
3348534,BROOKLYN,04/17/2009,13,40.677272421,-73.949809518
3352347,BROOKLYN,04/14/2009,16,40.632962788,-73.91970516
3356236,QUEENS,04/11/2009,4,40.681898192,-73.75934298
3358332,BROOKLYN,04/09/2009,21,40.641295425,-74.016079277
3359182,QUEENS,04/09/2009,0,40.742544146,-73.852244486
3359183,QUEENS,04/09/2009,0,40.742544146,-73.852244486
3360236,BROOKLYN,04/08/2009,14,40.641010774,-73.991447292
3365435,BROOKLYN,04/04/2009,20,40.653571781,-73.93448535899999
3366649,QUEENS,04/03/2009,21,40.710715795,-73.791814156
3366824,BROOKLYN,04/03/2009,17,40.667684379,-73.919800341
3369539,BRONX,04/01/2009,22,40.881629364,-73.84520182
3371152,BRONX,03/31/2009,21,40.863657565,-73.894249476
3373193,STATEN ISLAND,03/30/2009,12,40.62543635,-74.12634929
3374116,BRONX,03/29/2009,23,40.864724674,-73.890683006
3374117,MANHATTAN,03/29/2009,23,40.816004512,-73.941319728
3375852,BROOKLYN,03/28/2009,9,40.680423048,-73.924082654
3376659,BROOKLYN,03/27/2009,22,40.659006507,-73.925555929
3377701,BROOKLYN,03/27/2009,0,40.622799333,-73.896324159
3379660,BROOKLYN,03/25/2009,21,40.667428293,-73.931252759
3379661,BROOKLYN,03/25/2009,21,40.667428293,-73.931252759
3380570,BROOKLYN,03/25/2009,0,40.686940961,-73.931351632
3381233,BROOKLYN,03/24/2009,22,40.574888956,-73.998518362
3381962,BROOKLYN,03/24/2009,9,40.642147146,-73.973589063
3384505,BROOKLYN,03/22/2009,9,40.682476478000005,-74.000210564
3384718,BROOKLYN,03/22/2009,1,40.576955772,-74.002694096
3388021,MANHATTAN,03/20/2009,12,40.790425789000004,-73.95183686
3388630,BRONX,03/19/2009,12,40.831831749,-73.86925057100001
3389465,BROOKLYN,03/19/2009,23,40.683859356,-73.87899814800001
3394516,BROOKLYN,03/15/2009,4,40.700683307,-73.921632414
3395605,BROOKLYN,03/14/2009,14,40.579179751,-73.958271063
3395953,BROOKLYN,03/14/2009,3,40.676051596,-73.934611088
3398008,QUEENS,03/12/2009,22,40.748213611,-73.756252252
3398305,QUEENS,03/12/2009,17,40.592198806999995,-73.768995516
3399766,BROOKLYN,03/11/2009,19,40.672320041999996,-73.954478058
3401296,BRONX,03/10/2009,20,40.831543168,-73.90208418
3401457,BROOKLYN,03/10/2009,18,40.667099762,-73.932676944
3401832,BROOKLYN,03/10/2009,12,40.678795881999996,-73.944097565
3404414,BROOKLYN,03/08/2009,16,40.720872193000005,-73.947871882
3405350,MANHATTAN,03/07/2009,22,40.711545552,-73.986745438
3406801,BROOKLYN,03/06/2009,23,40.723482321,-73.936649818
3416560,BROOKLYN,02/27/2009,6,40.685805841,-74.003253772
3417290,BROOKLYN,02/26/2009,22,40.690330591999995,-73.94095434100001
3417291,BROOKLYN,02/26/2009,22,40.690330591999995,-73.94095434100001
3418824,BROOKLYN,02/25/2009,23,40.672866409,-73.871303415
3419443,BROOKLYN,02/25/2009,12,40.662096863,-73.882472624
3420333,BRONX,02/25/2009,5,40.853035861,-73.91825747600001
3420894,MANHATTAN,01/28/2009,15,40.7883365,-73.939079866
3421887,BRONX,02/23/2009,21,40.835405287,-73.92030647600001
3423429,QUEENS,02/22/2009,13,40.787528469,-73.786186059
3423825,BROOKLYN,02/22/2009,0,40.687872428,-73.933030975
3424477,BRONX,02/21/2009,18,40.835069074,-73.860979497
3426936,BRONX,02/19/2009,22,40.886236802,-73.852908833
3428326,BROOKLYN,02/19/2009,22,40.696159902,-73.978526257
3429886,MANHATTAN,02/17/2009,18,40.789989944,-73.946882433
3430795,BRONX,02/17/2009,6,40.835210341999996,-73.89015690800001
3431153,BRONX,02/16/2009,19,40.854742994,-73.914373035
3431488,BROOKLYN,02/16/2009,11,40.689794103000004,-73.920606713
3433907,BRONX,02/14/2009,5,40.874213956,-73.875292577
3433925,STATEN ISLAND,02/14/2009,5,40.623140111,-74.08284714199999
3434494,BROOKLYN,02/13/2009,23,40.625586727,-73.946649424
3435310,BRONX,02/13/2009,8,40.822020125,-73.858264438
3436217,QUEENS,02/12/2009,18,40.691982732,-73.764755296
3438086,QUEENS,02/11/2009,14,40.674592584,-73.79686949100001
3439191,BRONX,02/10/2009,21,40.832631412,-73.888444685
3439632,QUEENS,02/10/2009,14,40.709157573,-73.908352483
3440070,BROOKLYN,02/10/2009,0,40.639994931,-73.94841428699999
3442472,BRONX,02/08/2009,3,40.825291811999996,-73.917540002
3442529,QUEENS,02/08/2009,2,40.689641573,-73.843945549
3443006,QUEENS,02/07/2009,22,40.693021406999996,-73.736169763
3443097,MANHATTAN,02/07/2009,20,40.780498802,-73.983980275
3443280,MANHATTAN,02/07/2009,17,40.791535421,-73.970351765
3443281,MANHATTAN,02/07/2009,17,40.791535421,-73.970351765
3449485,BROOKLYN,02/02/2009,22,40.684406248,-73.933838507
3450979,MANHATTAN,02/01/2009,19,40.843558689,-73.936127065
3451481,BROOKLYN,02/01/2009,2,40.673894635,-73.877880637
3452641,BROOKLYN,01/31/2009,4,40.651043968,-73.945237998
3453218,BROOKLYN,01/31/2009,11,40.668060279,-73.89874828
3453262,QUEENS,01/30/2009,22,40.732627812,-73.866096795
3456135,STATEN ISLAND,01/28/2009,20,40.637213626,-74.081484643
3457469,BROOKLYN,01/27/2009,18,40.600333254,-73.99791642
3461152,BRONX,01/24/2009,19,40.852841995,-73.88417431
3462661,BROOKLYN,01/23/2009,17,40.674244443,-73.948697832
3464438,BRONX,01/22/2009,12,40.848235686,-73.922694741
3466218,BROOKLYN,01/21/2009,0,40.671838063,-73.921006604
3467604,BRONX,01/20/2009,2,40.853614686,-73.897272944
3468332,QUEENS,01/19/2009,18,40.744660036,-73.883016275
3468453,BROOKLYN,01/19/2009,15,40.696780794,-73.946556394
3469427,BRONX,01/18/2009,16,40.832631412,-73.888444685
3469792,BROOKLYN,01/18/2009,3,40.681620668,-73.957969005
3471691,BRONX,01/16/2009,18,40.84371266,-73.886496095
3475556,BRONX,01/13/2009,23,40.832635601,-73.868941832
3476316,QUEENS,01/13/2009,9,40.765255216,-73.818382912
3477814,BROOKLYN,01/12/2009,6,40.606807501999995,-74.013096198
3478674,QUEENS,01/11/2009,16,40.694124213,-73.792132817
3478675,QUEENS,01/11/2009,16,40.694124213,-73.792132817
3479519,BROOKLYN,01/10/2009,21,40.676374634,-73.95591015
3480189,BRONX,01/10/2009,1,40.820152075,-73.892273671
3482599,QUEENS,01/08/2009,13,40.680632226,-73.83728580399999
3483857,BRONX,01/07/2009,17,40.864724674,-73.890683006
3485693,MANHATTAN,01/06/2009,7,40.792648782,-73.951268251
3486233,STATEN ISLAND,01/06/2009,22,40.615491223,-74.08165623
3489706,STATEN ISLAND,01/03/2009,3,40.626338321,-74.143621271
3491687,BROOKLYN,01/01/2009,20,40.660924256,-73.94919826600001
3492449,BROOKLYN,01/01/2009,1,40.684807442,-73.913798003
3492881,BROOKLYN,12/31/2008,21,40.6335311,-73.90544794899999
3492959,BROOKLYN,12/31/2008,18,40.643470379,-74.00306433
3493357,BROOKLYN,12/31/2008,5,40.576124128000004,-73.99982505
3494681,BROOKLYN,12/30/2008,1,40.676373103,-73.926145819
3495412,BROOKLYN,12/29/2008,18,40.668349565999996,-73.906516063
3495565,BROOKLYN,12/29/2008,15,40.587370805,-73.959850109
3495732,BROOKLYN,12/13/2008,23,40.643470379,-74.00306433
3497413,BRONX,12/28/2008,0,40.815872332,-73.90722648
3498096,BROOKLYN,12/27/2008,18,40.620163204,-73.92700768600001
3498586,BROOKLYN,12/27/2008,4,40.668295746999995,-73.911342886
3498587,BROOKLYN,12/27/2008,4,40.668295746999995,-73.911342886
3499160,BROOKLYN,12/26/2008,22,40.658719276,-73.907935205
3499252,BROOKLYN,12/26/2008,20,40.631936518,-73.943196492
3499374,STATEN ISLAND,12/26/2008,18,40.634549291,-74.165144778
3499934,QUEENS,12/26/2008,1,40.694321428,-73.799640217
3499935,QUEENS,12/26/2008,1,40.694321428,-73.799640217
3500748,MANHATTAN,12/25/2008,6,40.812947893,-73.955881095
3500925,BRONX,12/25/2008,0,40.875567319,-73.907638579
3501429,QUEENS,12/24/2008,5,40.752893464,-73.869474086
3501665,BROOKLYN,12/24/2008,2,40.654318077,-73.90974327100001
3504659,QUEENS,12/21/2008,23,40.680408465,-73.811190462
3505134,BRONX,12/21/2008,7,40.855578216,-73.86383938899999
3505822,QUEENS,12/20/2008,21,40.670363034,-73.733714355
3506355,BROOKLYN,12/20/2008,4,40.702915241999996,-73.940730406
3506920,BRONX,12/19/2008,22,40.821584683000005,-73.821415888
3509986,BRONX,12/17/2008,15,40.831657102,-73.888511363
3512676,BRONX,12/15/2008,18,40.885449566,-73.844896371
3515041,QUEENS,12/13/2008,21,40.696637265,-73.812215568
3519132,BROOKLYN,12/11/2008,0,40.68469984,-73.92474482600001
3520704,BRONX,12/10/2008,12,40.86569531,-73.823419699
3522865,BRONX,12/08/2008,3,40.851477773,-73.89556650600001
3524087,BROOKLYN,12/07/2008,3,40.694148468,-73.92648313800001
3526576,BRONX,12/05/2008,11,40.849268018000004,-73.908159446
3526760,BROOKLYN,12/05/2008,7,40.69844513,-73.92822388399999
3528885,BROOKLYN,12/03/2008,21,40.673358361,-73.890477543
3530371,BRONX,12/02/2008,23,40.886236802,-73.852908833
3530449,BROOKLYN,12/02/2008,21,40.679568487,-73.941245088
3532028,BRONX,12/02/2008,18,40.848177544,-73.894368063
3532102,BROOKLYN,12/01/2008,20,40.668368119,-73.955908233
3532166,BROOKLYN,12/01/2008,18,40.705044473,-73.939372383
3532462,BROOKLYN,12/01/2008,12,40.688573397,-73.930181661
3535868,QUEENS,11/28/2008,22,40.693231519,-73.749118445
3536763,STATEN ISLAND,11/28/2008,0,40.637554586,-74.142784275
3537434,BROOKLYN,11/27/2008,12,40.625963272,-73.932008754
3537539,QUEENS,11/27/2008,5,40.738279653,-73.884174989
3538022,BROOKLYN,11/26/2008,21,40.663963161,-73.950190796
3539887,BROOKLYN,11/25/2008,15,40.659650839,-74.004200419
3542756,BRONX,11/23/2008,10,40.865563556,-73.889636767
3542915,BROOKLYN,11/23/2008,3,40.575765499,-73.979637682
3543029,STATEN ISLAND,11/23/2008,0,40.633488671,-74.089251464
3543578,BROOKLYN,11/22/2008,19,40.683645298,-73.98977605399999
3543970,BROOKLYN,11/22/2008,10,40.689576398,-73.868689345
3544292,BRONX,11/22/2008,0,40.868285582,-73.89177990399999
3544679,MANHATTAN,11/21/2008,23,40.799335898,-73.960986415
3544963,BRONX,11/21/2008,17,40.817880869,-73.81373046
3547806,BROOKLYN,11/19/2008,22,40.656302268000005,-73.956435196
3549802,QUEENS,11/18/2008,13,40.682776249,-73.865154898
3550120,BROOKLYN,11/18/2008,5,40.661656141,-73.91500294800001
3550953,BROOKLYN,11/17/2008,18,40.642342779,-73.944776705
3551481,BROOKLYN,11/17/2008,7,40.697644643000004,-73.939490909
3551557,BRONX,11/17/2008,3,40.867362781,-73.88828880300001
3552891,BRONX,11/16/2008,2,40.840724965,-73.909710839
3553406,BROOKLYN,11/15/2008,21,40.664416386,-73.89102209100001
3553966,STATEN ISLAND,11/15/2008,6,40.636675629,-74.08529599399999
3555307,BROOKLYN,11/14/2008,12,40.687401619,-73.940369194
3557859,QUEENS,11/12/2008,17,40.741581359,-73.86388470600001
3559086,BROOKLYN,11/11/2008,21,40.653674996,-73.96278707
3559257,QUEENS,11/11/2008,18,40.697101033,-73.742619737
3560951,BROOKLYN,11/10/2008,10,40.665136405,-73.907724493
3561976,QUEENS,11/09/2008,19,40.706310669000004,-73.832303451
3562280,QUEENS,11/09/2008,12,40.687339242,-73.730051594
3563513,BRONX,11/08/2008,14,40.851326749,-73.908413245
3563725,QUEENS,11/08/2008,8,40.700689519,-73.780207287
3563794,BROOKLYN,11/08/2008,4,40.686884629,-73.871882125
3565002,MANHATTAN,11/07/2008,14,40.708052037,-74.00668501
3568450,BRONX,11/05/2008,2,40.848592209,-73.867934475
3571703,BROOKLYN,11/02/2008,23,40.573906324,-73.99938589899999
3574527,BROOKLYN,10/31/2008,20,40.6648658,-73.92024709
3574531,BRONX,10/31/2008,20,40.813148563,-73.924675453
3574595,BRONX,10/31/2008,19,40.831969662,-73.92992640000001
3574800,MANHATTAN,10/31/2008,16,40.818504014,-73.93950386
3579928,BROOKLYN,10/27/2008,22,40.651631256,-73.95111898
3579950,BROOKLYN,10/27/2008,22,40.651631256,-73.95111898
3580088,BROOKLYN,10/28/2008,0,40.645745686,-74.00607697699999
3580546,BROOKLYN,10/27/2008,13,40.685561365,-73.973799028
3581725,BRONX,10/26/2008,20,40.823633044,-73.90896804
3581993,MANHATTAN,10/26/2008,14,40.711952093,-73.98985467600001
3582203,BROOKLYN,10/26/2008,5,40.675932038,-73.895383536
3582977,QUEENS,10/25/2008,19,40.680635341,-73.820902803
3583368,MANHATTAN,10/25/2008,11,40.822331386,-73.936689402
3584287,BROOKLYN,10/24/2008,23,40.660924256,-73.94919826600001
3585324,BROOKLYN,10/24/2008,0,40.67500776,-74.006577149
3585881,BROOKLYN,10/24/2008,5,40.67604827,-73.956606162
3585888,MANHATTAN,10/23/2008,23,40.851803039,-73.930100698
3586833,BRONX,10/22/2008,22,40.849373641,-73.91342209
3589085,BRONX,10/21/2008,18,40.81956589,-73.860141167
3589584,BROOKLYN,10/21/2008,10,40.682940371,-73.933547914
3589788,BROOKLYN,10/21/2008,3,40.589242765,-73.952655241
3591232,BROOKLYN,10/20/2008,4,40.67112436,-73.896681629
3592434,STATEN ISLAND,10/19/2008,9,40.615491223,-74.08165623
3593716,BRONX,10/18/2008,11,40.791043284000004,-73.88284810100001
3594042,MANHATTAN,10/18/2008,1,40.787120969,-73.939814045
3599562,BROOKLYN,10/14/2008,22,40.690672023000005,-73.97333545800001
3599629,BRONX,10/14/2008,21,40.843054915,-73.920478022
3600172,BRONX,10/14/2008,12,40.829427738,-73.88783576600001
3601887,BROOKLYN,10/13/2008,2,40.629680351,-73.992313381
3605144,BROOKLYN,10/10/2008,23,40.679371743000004,-73.91241336899999
3605183,BRONX,10/10/2008,22,40.843714299999995,-73.91750271
3606962,QUEENS,10/09/2008,20,40.703349972,-73.80020457100001
3607371,QUEENS,10/09/2008,13,40.694189195,-73.802536351
3607411,BROOKLYN,10/09/2008,12,40.681413218,-73.927257927
3609261,BROOKLYN,10/08/2008,5,40.670681871999996,-73.949035826
3611537,BROOKLYN,10/06/2008,22,40.658158848,-73.918179094
3614206,BRONX,10/04/2008,22,40.850083485,-73.86872311100001
3614322,QUEENS,10/04/2008,19,40.701590715,-73.780683987
3614786,BRONX,10/04/2008,7,40.807692752,-73.92160757
3615622,QUEENS,10/03/2008,20,40.701353758,-73.766276648
3616046,BROOKLYN,10/03/2008,13,40.697023027,-73.94807084199999
3616450,MANHATTAN,10/03/2008,1,40.710401748,-74.00022508100001
3617936,BRONX,10/02/2008,6,40.82655639,-73.92447961100001
3619478,BROOKLYN,10/01/2008,6,40.59919901,-73.987671588
3619566,QUEENS,10/01/2008,1,40.735142567,-73.806611515
3620462,BROOKLYN,09/30/2008,19,40.709030676,-73.940919743
3620621,BROOKLYN,09/30/2008,16,40.663114936,-73.938646346
3621155,STATEN ISLAND,09/30/2008,0,40.58787752,-74.15673403
3622684,BROOKLYN,09/29/2008,0,40.574987267,-73.962863304
3623958,MANHATTAN,09/28/2008,5,40.801282804,-73.955856318
3624070,BRONX,09/28/2008,3,40.827313476,-73.878874593
3624196,BRONX,09/28/2008,1,40.814741816,-73.922516885
3624243,BROOKLYN,09/28/2008,0,40.634376052,-73.883980622
3626089,BROOKLYN,09/26/2008,22,40.639246001,-73.949308452
3626711,BROOKLYN,09/26/2008,10,40.639189875,-73.901022447
3627511,BRONX,09/26/2008,1,40.82976708,-73.876127487
3630021,BROOKLYN,09/24/2008,0,40.684650824,-73.957768786
3631613,QUEENS,09/23/2008,0,40.757006489,-73.907828239
3632251,BROOKLYN,09/22/2008,22,40.647820052,-73.96180654300001
3632995,MANHATTAN,09/22/2008,2,40.773352009,-73.988144814
3633805,MANHATTAN,09/21/2008,22,40.789981956,-73.970561913
3634119,BROOKLYN,09/21/2008,14,40.623325956,-73.937605828
3634421,MANHATTAN,09/21/2008,3,40.837480932,-73.939417941
3635206,BROOKLYN,09/20/2008,19,40.688252221999996,-73.91391975399999
3637391,QUEENS,09/19/2008,3,40.595439758000005,-73.742835155
3641409,BRONX,09/16/2008,21,40.819127068,-73.91739228600001
3644564,BROOKLYN,09/14/2008,23,40.687970027,-73.922361305
3644920,MANHATTAN,09/14/2008,14,40.73621285,-73.988173071
3645051,BROOKLYN,09/14/2008,10,40.686742414,-73.929819398
3645404,BROOKLYN,09/14/2008,1,40.639783078,-74.015866324
3645420,BROOKLYN,09/14/2008,1,40.639274184,-73.91368026800001
3646308,BRONX,09/13/2008,16,40.879718862,-73.876963788
3646746,QUEENS,09/13/2008,4,40.681874176,-73.790570167
3650675,BRONX,09/10/2008,19,40.857795306999996,-73.89776535899999
3652127,BROOKLYN,09/09/2008,23,40.663460155,-73.942762342
3652269,BRONX,09/09/2008,19,40.834220093,-73.917153109
3652318,QUEENS,09/09/2008,18,40.683415574,-73.862658557
3653975,QUEENS,09/08/2008,14,40.703082381,-73.75158077
3654114,QUEENS,09/08/2008,12,40.756663431999996,-73.807790713
3655842,QUEENS,09/07/2008,4,40.751975606,-73.863773236
3656493,QUEENS,09/06/2008,22,40.738573259,-73.901809429
3656520,BROOKLYN,09/06/2008,21,40.657826599,-73.903820469
3657042,BROOKLYN,09/06/2008,4,40.70446856,-73.92611469399999
3657691,BROOKLYN,09/06/2008,14,40.691732871999996,-73.935295276
3657782,BROOKLYN,09/05/2008,21,40.697644643000004,-73.939490909
3657928,MANHATTAN,09/05/2008,19,40.820974294,-73.939566649
3658590,BROOKLYN,09/05/2008,4,40.67392437,-73.891093077
3659319,QUEENS,09/04/2008,23,40.75710578,-73.828963071
3660947,QUEENS,09/03/2008,22,40.75412788,-73.937360598
3660950,QUEENS,09/03/2008,22,40.737705897,-73.81141059999999
3661028,BROOKLYN,09/03/2008,17,40.67081759,-73.935110087
3661735,BROOKLYN,09/03/2008,6,40.662767503000005,-73.907529526
3661827,BROOKLYN,09/03/2008,1,40.665520631999996,-73.952997607
3662766,BRONX,09/02/2008,18,40.885449566,-73.844896371
3662820,QUEENS,09/02/2008,18,40.66069006,-73.73121190399999
3662853,BROOKLYN,09/02/2008,17,40.632622856,-73.902498532
3664283,BROOKLYN,09/01/2008,19,40.690574303000005,-73.945349772
3664837,BROOKLYN,08/27/2008,12,40.657186053000004,-73.912885806
3665540,BROOKLYN,08/31/2008,19,40.682514879,-73.94374471399999
3665582,MANHATTAN,08/31/2008,18,40.739852998,-74.00060408600001
3665608,BRONX,08/31/2008,17,40.813148563,-73.924675453
3665730,BROOKLYN,08/31/2008,15,40.671709593,-73.93502270100001
